Tripadvisor,Bridger,Feb-15,5,"I visited Bridger Bowl with my daughter and grandchildren on Saturday, Feb. 21, 2015. After quite a few days without fresh snow, a recent overnight snow had produced new powder. As a result when I arrived I was horrified by the crowded parking lot. However, those fears were soon vanished. Parking attendants were efficiently directing folks into the lots. Once we got to the Sunnyside lift to gain access to the upper mountain, we only had to wait 9 minutes. Then once on top we had access to Alpine Way, Powder Park, Pierre's Knob lifts and never had another wait in line. I was amazed that on a very, very busy day for Bridger Bowl, how the mountain was easily able to absorb so many skiers. \n\nOur skiing experience was simply fabulous, as we spent the day skiing all over the mountain and taking almost all of the lifts, except the Slachman's lift, which requires avalanche beacons, etc. For lunch we decided to try the new Alpine cabin. What a great view of the mountain while enjoying a great lunch of brats, made from fresh local products. The previous week I had skied at BB and had chile at the Deer Creek Lodge. The BB chile is absolutely the best! (unlike the miserable stuff they now serve down at the Madison Lodge at Moonlight).\n\nThe employees in the food service and lift attendants were very friendly and helpful. And here's the thing about Bridger Bowl---what a FABULOUS VALUE!!! Now that Big Sky has gone big time and charges exorbitant prices, at least compared to what they USED to charge when you had the stand alone Moonlight Basin, Bridger Bowl is SO affordable, with great rates for kids, seniors, and they provide means for buying very economical lift tickets if you don't want to buy a season pass. One such example is the deal where if you purchase a set of ten lift tickets (all day) the price comes out to only $40 per ticket. What a deal considering the great skiing!\n\nOne more thing about BB--that mountain seems to really collect and hold the snow. I skied here a few weeks ago during a time when there had not been any fresh snow for a couple of weeks, and was surprised at how good the conditions were. No rocks, no gravel. Nothing like the conditions you frequently encounter as you ski off the SIx Shooter lift, and ESPECIALLY the Lone Tree lift at Moonlight with the rocks and gravel all over the place. I guess the wind funnels through those spots and does not allow the snow to collect. I still have dents and scratches from an earlier ski at Moonlight. No such problem at Bridger Bowl. \n\nFor this local, I doubt that I will ever return to Big Sky or Moonlight with their current pricing. Why should I when we have such great conditions, runs, food service and GREAT VALUE at Bridger Bowl!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Jan-15,3,"Amazing mountain. Really good terrain for everyone, from beginner flats on the bottom half to the crazy stuff off the schlasman chair. What really made me fall in love with this place and Bozeman in general though is the people. Everyone is super friendly and doesn't hesitate to point you towards the goods.\n\nCan't wait to go back :)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Mar-18,4,"We normally ski Big Sky but wanted to try Bridger. We will never return. The mountain doesn’t offer many runs or lifts, and the lines were very long on a Sunday afternoon. We had to use a tow rope (yes, the kind I used 40 years ago when I learned to ski) to get back from one area of the hill to the lift. It’s not easy. At 3:30- they close at 4:00- we wanted to stop for a beer. Alas, the restaurant was closed and no drinks were being sold any longer. No joke. Also, when we arrived for the day, we wanted to buy half day tickets and be ready to ski at the lift at 12:30. But they won’t sell the tickets early. So we all had to stand around at the ticket counters and wait in lines rather than them letting us buy the tickets early. There were about 20 people wanting to buy tickets. To make it even more humiliating, they blast the squeaking from a plastic toy chicken into their microphone when it was 12:30-ostensibly to let us know that now they would be so kind as to sell all of us tickets. It’s a nonsensical approach to wait until 12:30 and also to treat your customers so poorly. Don’t ski Bridger. Go to Big Sky where the skiing is always amazing, more runs than you can ski in a day, and the employees treat customers well. We will never return to Bridger.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Mar-18,3,"We experienced one of the greatest snow days on our recent vaction. The lodge is very comfortable, the food was exellent and the sking was fantastic. We were there midweek and there was little to no waiting on the lifts. There are many diverse runs and excellent lifts. Looking forward to going there again.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Mar-18,3,"I was told Bridger Bowl was a good mountain to ski, so I checked it out. It was pleasant. I went in the week, so it wasn't busy. There were no lines to the chairlift. I got quite a few runs in. There are some challenging trails there. It is a moderate sized mountain and not small by any means. The price of a lift ticket for the day is definitely worth it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Feb-18,4,"Smartly run local ski area with lots of vertical and terrain variety from family friendly to extreme. Lodges are very clean, well-designed and inviting. Definitely, a must if you are a skier and find yourself in Bozeman.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Feb-18,4,"We have skied Bridger Mt. several times over the years and really lucked out on the snow this time! One day there was 19"" of fresh light (4-5% moisture) snow which was WONDERFUL to ski through--way less work that heavier powder we thought was good at home. As far as we could tell, there is almost no cell service there and in the canyon road area, at least with Verizon. We had spotty ""live"" spots, especially at the top of the higher lifts. The lowest lodge had useless wi-fi, but the Jim Bridger lodge had OK wi-fi. (Don't know about the other lodges). The weekend crowd made it almost impossible to get a table in the eating areas, but Monday was no problem, even at 12:30. Two days the wind was gusting so strong during the night and morning we hesitated to drive up from our rented house halfway from Bozeman (not a bad drive) but it abated on the mountain and we had good skiing. They have plenty of snow for good coverage, too. We took advantage of the Ski Alliance agreement with our home area season-pass so only had to buy Saturday tickets for our 4-days of skiing! It's just 20 miles or so from downtown Bozeman which has a fun quaint downtown, lots of hotels, restaurants, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Sep-17,5,Great snow in the winter and beautiful hikes in the summer. you can't beat the views and experience at Bridger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Feb-18,4,"Bridger Bowl is easy driving distance from Bozeman hotels at I-90 and 7th Street. The road is not difficult, even if it's snowing. The parking is free but does not have a parking lot shuttle. The food is much less expensive than at the other resort outside of Bozeman. Also the lift tickets are only $60.00 for the day, verses $140 down at Big Sky. The lifts have conveyors to assist loading, but are not high speed. Terrain is a little short on beginner runs, but lot's of options for experienced and expert skiers. This was my 2nd visit and I would certainly return for the good skiing and great value.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Jan-18,3,"Loved skiing Bridger Bowl! Lots of easy trails but once you get above them, there’s lots of fun variety. Alpine lift gets you up into some gorgeous runs that smell like Christmas trees. Pierre’s Knob has some pretty fast/steep runs. The lodges are clean &amp; well-maintained; food is perfectly reasonable.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Jan-18,5,"My wife and I are true ski bums...both retired and ski over 100 days each year throughout North America. In fact have skied about 40 of the top 50 resorts. We found Bridger to be a delightful ski experience and thoroughly enjoyed the day!! It has a beautiful setting, first rate infrastructure and fun terrain. Would certainly recommend this mountain. The only slight issue is the variety of terrain. Some of that was attributable to early season conditions which limited some of the expert areas. Overall this is a wonderful ski experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Dec-17,5,"We hit Bridger Bowl on the first Monday it opened this season and really enjoyed our time there. It was our first visit and we loved how it did not feel like a big commercial ski resort and had more of that friendly, local vibe. Prices were very reasonable and the facilities were great. We knew being early in the season the base wasn't the best, but we still had a lot of fun and enjoyed the beautiful surroundings. We are looking forward to returning sometime in the near future.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Dec-15,4,Decent skiing just outside Bozeman with reasonable lift rates. Food is low standard cafeteria fare. Free parking. Can't compare to world class skiing at Big Sky about an hour south of Bozeman.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Dec-15,5,"It is real. It has incredible terrain for black diamond skiers as well as plenty of groomers. People are considerate. It is the antithesis to the dress-to-the-nines places. If you want a true ski experience, this is for you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Apr-15,5,Bridger Bowl is an affordable place for skiers and families. We took our young grandchildren for introductory skiing lessons. The instructors were fabulous. The kids were able to show considerable progress within 3 lessons. It was very affordable. Accessible from Bozeman.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Mar-15,5,"This is a great community ski area. The kids programs made my kids into crazy expert skiers. The ""ski PE"" program is fabulous for MSU students at all levels. It is not a great destination resort: no on-hill lodging, iffy dining, no high speed lifts, but it is a great hill for a small price. The advanced terrain is world class - nice intermediate and beginner terrain but with slow lifts it is nothing special. It is however relatively inexpensive. I have had a season pass there for 28 seasons and I love it, but I live here and the convenience rules.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Bridger,Jan-15,4,"We've been skiing Bridger Bowl for 15 years, since the kids were in backpacks. Now we ski all the terrain with them. It's a big playground, not as many acres as Big Sky but has numerous little tree areas that really are fun. Hiking the Ridge is amazing, the beauty and feeling of being on top of the mountains is well worth the price of admission.\nAlso hiking in the summer is really fun and beautiful too, especially if you time it right and see the wild flowers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
